DATAFLOW,LAST UPDATE,freq,ind_type,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Slovenia,2025,50.66,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Slovakia,2025,53.99,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Türkiye,2025,21.25,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Austria,2025,61.56,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Bosnia and Herzegovina,2025,61.47,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Belgium,2025,64.67,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Bulgaria,2025,68.56,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Switzerland,2025,79.71,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Cyprus,2025,72.70,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Czechia,2025,74.97,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Germany,2025,33.40,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Denmark,2025,72.69,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,64.11,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Estonia,2025,69.98,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Greece,2025,64.30,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Spain,2025,78.57,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,European Union - 27 countries (from 2020),2025,61.55,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Finland,2025,52.58,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,France,2025,68.96,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Croatia,2025,87.48,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Hungary,2025,3.36,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Ireland,2025,72.68,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Italy,2025,68.39,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Lithuania,2025,56.08,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Luxembourg,2025,79.82,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Latvia,2025,58.94,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,North Macedonia,2025,40.26,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Malta,2025,70.63,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Netherlands,2025,76.59,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Norway,2025,69.78,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Poland,2025,58.04,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Portugal,2025,72.72,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Romania,2025,56.32,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Serbia,2025,44.95,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Sweden,2025,16.69,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Slovenia,2025,69.06,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Slovakia,2025,70.68,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Türkiye,2025,53.94,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Austria,2025,59.57,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Bosnia and Herzegovina,2025,59.26,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Belgium,2025,52.78,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Bulgaria,2025,40.73,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Switzerland,2025,64.58,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Cyprus,2025,73.20,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Czechia,2025,52.84,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Germany,2025,43.18,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Denmark,2025,51.39,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,46.08,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Estonia,2025,64.23,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Greece,2025,77.15,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Spain,2025,53.05,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,European Union - 27 countries (from 2020),2025,44.19,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Finland,2025,44.20,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,France,2025,51.32,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Croatia,2025,53.18,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Hungary,2025,3.06,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Ireland,2025,34.20,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Italy,2025,24.91,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Lithuania,2025,64.48,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Luxembourg,2025,49.13,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Latvia,2025,54.50,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,North Macedonia,2025,31.77,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Malta,2025,57.33,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Netherlands,2025,40.17,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Norway,2025,67.81,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Poland,2025,36.11,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Portugal,2025,63.65,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Romania,2025,33.44,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Serbia,2025,29.86,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Sweden,2025,49.10,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Slovenia,2025,53.49,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Slovakia,2025,52.33,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Türkiye,2025,29.02,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Austria,2025,59.57,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Bosnia and Herzegovina,2025,59.44,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Belgium,2025,52.97,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Bulgaria,2025,41.47,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Switzerland,2025,64.58,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Cyprus,2025,74.34,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Czechia,2025,53.04,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Germany,2025,44.72,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Denmark,2025,51.86,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,46.69,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Estonia,2025,64.23,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Greece,2025,77.15,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Spain,2025,53.23,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,European Union - 27 countries (from 2020),2025,44.72,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Finland,2025,44.20,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,France,2025,51.71,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Croatia,2025,53.52,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Hungary,2025,3.10,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Ireland,2025,34.20,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Italy,2025,25.35,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Lithuania,2025,65.26,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Luxembourg,2025,49.13,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Latvia,2025,54.78,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,North Macedonia,2025,31.77,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Malta,2025,57.33,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Netherlands,2025,40.17,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Norway,2025,68.19,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Poland,2025,36.22,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Portugal,2025,63.78,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Romania,2025,33.90,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Serbia,2025,29.86,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Sweden,2025,49.26,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Slovenia,2025,53.73,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Slovakia,2025,52.96,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who used internet in the last 3 months,Türkiye,2025,29.67,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Austria,2025,81.39,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Bosnia and Herzegovina,2025,90.64,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Belgium,2025,70.93,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Bulgaria,2025,81.49,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Switzerland,2025,82.20,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Cyprus,2025,95.74,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Czechia,2025,67.34,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Germany,2025,82.01,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Denmark,2025,66.20,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,70.20,,
