DATAFLOW,LAST UPDATE,freq,ind_type,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Austria,2025,10.63,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Bosnia and Herzegovina,2025,4.36,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Belgium,2025,15.38,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Bulgaria,2025,4.32,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Switzerland,2025,18.29,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Cyprus,2025,2.89,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Czechia,2025,0.59,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Germany,2025,3.61,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Denmark,2025,5.50,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,5.69,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Estonia,2025,2.37,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Greece,2025,0,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Spain,2025,5.17,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,European Union - 27 countries (from 2020),2025,5.08,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Finland,2025,4.29,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,France,2025,11.79,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Croatia,2025,0,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Hungary,2025,2.09,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Ireland,2025,15.17,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Italy,2025,2.98,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Lithuania,2025,2.14,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Luxembourg,2025,4.51,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Latvia,2025,0.63,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Montenegro,2025,4.11,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,North Macedonia,2025,2.12,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Malta,2025,1.86,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Netherlands,2025,9.66,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Norway,2025,10.67,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Poland,2025,2.14,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Portugal,2025,1.56,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Romania,2025,5.11,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Serbia,2025,0,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Sweden,2025,5.02,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Slovenia,2025,5.72,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Slovakia,2025,8.38,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old","Reason for not using generative AI tools: Concerns about privacy, security, or safety",Percentage of individuals who have not used any generative AI tools in the last 3 months,Türkiye,2025,2.77,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Austria,2025,0.73,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Bosnia and Herzegovina,2025,25.56,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Belgium,2025,0.68,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Bulgaria,2025,2.48,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Switzerland,2025,0.25,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Cyprus,2025,3.01,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Czechia,2025,0.45,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Germany,2025,0.68,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Denmark,2025,0.23,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,1.23,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Estonia,2025,0.28,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Greece,2025,0.46,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Spain,2025,4.66,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,European Union - 27 countries (from 2020),2025,1.57,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Finland,2025,0.98,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,France,2025,0.10,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Croatia,2025,0,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Hungary,2025,12.35,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Ireland,2025,0,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Italy,2025,1.32,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Lithuania,2025,0.27,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Luxembourg,2025,0.79,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Latvia,2025,0.96,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Montenegro,2025,3.85,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,North Macedonia,2025,4.82,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Malta,2025,3.39,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Netherlands,2025,0.85,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Norway,2025,1.66,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Poland,2025,0.75,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Portugal,2025,0.33,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Romania,2025,5.74,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Serbia,2025,1.14,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Sweden,2025,0.64,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Slovenia,2025,1.72,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Slovakia,2025,1.14,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals,Türkiye,2025,4.79,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Austria,2025,0.73,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Bosnia and Herzegovina,2025,25.64,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Belgium,2025,0.68,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Bulgaria,2025,2.52,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Switzerland,2025,0.25,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Cyprus,2025,3.05,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Czechia,2025,0.45,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Germany,2025,0.70,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Denmark,2025,0.23,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,1.24,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Estonia,2025,0.28,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Greece,2025,0.46,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Spain,2025,4.68,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,European Union - 27 countries (from 2020),2025,1.58,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Finland,2025,0.98,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,France,2025,0.10,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Croatia,2025,0,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Hungary,2025,12.52,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Ireland,2025,0,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Italy,2025,1.34,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Lithuania,2025,0.27,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Luxembourg,2025,0.79,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Latvia,2025,0.97,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Montenegro,2025,3.94,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,North Macedonia,2025,4.82,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Malta,2025,3.39,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Netherlands,2025,0.85,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Norway,2025,1.67,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Poland,2025,0.76,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Portugal,2025,0.33,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Romania,2025,5.81,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Serbia,2025,1.14,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Sweden,2025,0.64,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Slovenia,2025,1.73,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Slovakia,2025,1.15,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who used internet in the last 3 months,Türkiye,2025,4.90,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 24 years old",Reason for not using generative AI tools: Did not know they existed,Percentage of individuals who have not used any generative AI tools in the last 3 months,Austria,2025,2.72,,
